EvaluationID,ObservedInchesFromZero,ObservedSeedSpacing,TargetSpacingInches,SeedPlacementType
1379,139,16,16,0
1379,157,18,16,0
1379,169,12,16,3
1379,189,20,16,3
1379,203,14,16,0
1379,220,17,16,0
1379,234,14,16,0
1379,249,15,16,0
1380,5,5,13,2
1380,9,4,13,2
1380,16,7,13,3
1380,21,5,13,2
1380,30,9,13,3
1380,38,8,13,3
1380,45,7,13,3
1380,56,11,13,2
1380,60,4,13,2
1380,62,2,13,2
1380,82,20,13,1
1380,87,5,13,2
1380,92,5,13,2
1380,101,9,13,3
1380,110,9,13,3
1380,118,8,13,3
1380,124,6,13,2
1380,130,6,13,2
1380,133,3,13,2
1380,144,11,13,0
1380,154,10,13,3
1380,159,5,13,2
1380,165,6,13,2
1380,172,7,13,3
1380,178,6,13,2
1380,186,8,13,3
1380,195,9,13,3
1380,201,6,13,2
1380,208,7,13,3
1380,215,7,13,3
1380,224,9,13,3
1380,228,4,13,2
1380,237,9,13,3
1380,243,6,13,2
1380,250,7,13,3
1380,258,8,13,3
1381,13,13,11,0
1381,23,10,11,0
1381,38,15,11,3
1381,43,5,11,2
1381,44,1,11,2
1381,67,23,11,1
1381,82,15,11,3
1381,92,10,11,0
1381,102,10,11,0
1381,113,11,11,1
1381,137,24,11,1
1381,155,18,11,1
1381,167,12,11,0
1381,180,13,11,0
1381,190,10,11,0
1381,201,11,11,0
1381,211,10,11,0
1381,225,14,11,3
1381,236,11,11,0
1381,246,10,11,0
1381,255,9,11,1
1381,272,17,11,1
1382,11,11,12,2
1382,12,1,12,2
1382,27,15,12,3
1382,40,13,12,0
1382,55,15,12,3
1382,69,14,12,0
1382,81,12,12,0
1382,96,15,12,3
1382,112,16,12,3
1382,127,15,12,3
1382,153,26,12,1
1382,180,27,12,1
1382,195,15,12,3
1382,221,26,12,1
1382,235,14,12,0
1382,249,14,12,0
1382,261,12,12,0
1382,276,15,12,3
1382,288,12,12,0
1383,9,9,13,3
1383,15,6,13,2
1383,23,8,13,3
1383,24,1,13,2
1383,31,7,13,3
1383,48,17,13,3
1383,61,13,13,0
1383,69,8,13,3
1383,82,13,13,2
1383,84,2,13,2
1383,99,15,13,0
1383,106,7,13,3
1383,109,3,13,2
1383,122,13,13,0
1383,131,9,13,3
1383,138,7,13,3
1383,148,10,13,3
1383,158,10,13,3
1383,166,8,13,3
1383,175,9,13,3
1383,181,6,13,2
1383,194,13,13,0
1383,201,7,13,3
1383,209,8,13,3
1383,216,7,13,3
1383,228,12,13,0
1383,240,12,13,2
1383,245,5,13,2
1384,13,13,13,2
1384,18,5,13,2
1384,39,21,13,1
1384,51,12,13,0
1384,63,12,13,0
1384,77,14,13,0
1384,90,13,13,0
1384,98,8,13,3
1384,101,3,13,2
1384,115,14,13,0
1384,126,11,13,0
1384,140,14,13,0
1384,153,13,13,0
1384,161,8,13,3
1384,164,3,13,2
1384,177,13,13,0
1384,190,13,13,0
1384,200,10,13,3
1384,211,11,13,2
1384,212,1,13,2
1384,221,9,13,3
1384,236,15,13,0
1385,10,10,13,3
1385,23,13,13,0
1385,34,11,13,2
1385,39,5,13,2
1385,48,9,13,3
1385,60,12,13,0
1385,71,11,13,2
1385,75,4,13,2
1385,79,4,13,2
1385,87,8,13,3
1385,90,3,13,2
1385,97,7,13,3
1385,108,11,13,2
1385,113,5,13,2
1385,118,5,13,2
1385,126,8,13,3
1385,135,9,13,3
1385,143,8,13,3
1385,152,9,13,3
1385,156,4,13,2
1385,157,1,13,2
1385,183,26,13,1
1385,202,19,13,3
1385,205,3,13,2
1385,212,7,13,3
1385,219,7,13,3
1385,225,6,13,2
1385,235,10,13,3
1385,242,7,13,3
1386,18,18,13,3
1386,34,16,13,3
1386,52,18,13,3
1386,65,13,13,0
1386,77,12,13,0
1386,85,8,13,3
1386,96,11,13,1
1386,117,21,13,1
1386,135,18,13,3
1386,153,18,13,3
1386,171,18,13,3
1386,191,20,13,1
1386,208,17,13,3
1386,223,15,13,0
1386,240,17,13,3
1386,255,15,13,0
1387,14,14,13,0
1387,22,8,13,3
1387,36,14,13,0
1387,46,10,13,3
1387,48,2,13,2
1387,60,12,13,1
1387,85,25,13,1
1387,96,11,13,0
1387,109,13,13,2
1387,113,4,13,2
1387,132,19,13,3
1387,146,14,13,0
1387,161,15,13,0
1387,174,13,13,0
1387,185,11,13,0
1387,194,9,13,3
1387,211,17,13,3
1387,224,13,13,0
1387,237,13,13,2
1387,243,6,13,2
1387,258,15,13,0
1387,268,10,13,3
1388,12,12,12,1
1388,36,24,12,1
1388,46,10,12,0
1388,58,12,12,0
1388,71,13,12,0
1388,83,12,12,0
1388,93,10,12,0
1388,103,10,12,0
1388,112,9,12,3
1388,121,9,12,3
1388,133,12,12,0
1388,144,11,12,0
1388,155,11,12,0
1388,166,11,12,0
1388,177,11,12,0
1388,189,12,12,0
1388,201,12,12,0
1388,213,12,12,2
1388,218,5,12,2
1388,227,9,12,3
1388,241,14,12,0
1388,252,11,12,0
1388,263,11,12,0
1389,12,12,13,0
1389,26,14,13,0
1389,37,11,13,0
1389,49,12,13,0
1389,63,14,13,0
1389,74,11,13,0
1389,82,8,13,3
1389,94,12,13,0
1389,107,13,13,0
1389,118,11,13,0
1389,128,10,13,3
1389,146,18,13,3
1389,154,8,13,3
1389,166,12,13,0
1389,176,10,13,3
1389,188,12,13,0
1389,198,10,13,3
1389,211,13,13,0
1389,224,13,13,0
1389,236,12,13,0
1390,18,18,14.25,3
1390,33,15,14.25,0
1390,47,14,14.25,0
1390,64,17,14.25,0
1390,81,17,14.25,0
1390,96,15,14.25,0
1390,109,13,14.25,0
1390,122,13,14.25,0
1390,134,12,14.25,0
1390,146,12,14.25,0
1391,17,17,16,0
1391,33,16,16,0
1391,48,15,16,0
1391,65,17,16,0
1391,82,17,16,0
1391,97,15,16,0
1391,112,15,16,0
1391,128,16,16,0
1391,145,17,16,0
1391,164,19,16,0
1391,178,14,16,0
1391,193,15,16,0
1391,208,15,16,0
1391,224,16,16,0
1391,240,16,16,0
1391,257,17,16,0
1391,273,16,16,0
1391,289,16,16,0
1391,301,12,16,3
1392,14,14,15,0
1392,26,12,15,0
1392,40,14,15,0
1392,53,13,15,2
1392,57,4,15,2
1392,69,12,15,0
1392,83,14,15,0
1392,97,14,15,0
1392,113,16,15,0
1392,129,16,15,0
1392,145,16,15,0
1392,161,16,15,0
1392,177,16,15,0
1392,193,16,15,0
1392,209,16,15,0
1392,224,15,15,0
1392,239,15,15,2
1392,241,2,15,2
1392,253,12,15,0
1392,268,15,15,0
1393,14,14,14,0
1393,31,17,14,3
1393,46,15,14,0
1393,58,12,14,0
1393,78,20,14,3
1393,93,15,14,0
1393,105,12,14,0
1393,123,18,14,3
1393,137,14,14,0
1393,156,19,14,3
1393,170,14,14,0
1393,186,16,14,0
1393,200,14,14,0
1393,214,14,14,0
1393,232,18,14,3
1393,244,12,14,0
1393,263,19,14,3
1394,3,3,15,2
1394,13,10,15,3
1394,29,16,15,0
1394,42,13,15,0
1394,57,15,15,0
1394,72,15,15,0
1394,93,21,15,3
1394,101,8,15,3
1394,117,16,15,0
1394,134,17,15,0
1394,146,12,15,0
1394,162,16,15,0
1394,174,12,15,0
1394,186,12,15,0
1394,202,16,15,0
1394,219,17,15,0
1394,232,13,15,0
1394,244,12,15,0
1394,258,14,15,0
1395,13,13,12,1
1395,38,25,12,1
1395,52,14,12,0
1395,64,12,12,0
1395,77,13,12,0
1395,90,13,12,0
1395,102,12,12,0
1395,117,15,12,3
1395,127,10,12,0
1395,140,13,12,0
1395,154,14,12,0
1395,163,9,12,3
1395,175,12,12,0
1395,189,14,12,0
1395,200,11,12,0
1396,9,9,8,0
1396,18,9,8,0
1396,24,6,8,3
1396,35,11,8,3
1396,42,7,8,0
1396,48,6,8,3
1396,64,16,8,1
1396,66,2,8,2
1396,73,7,8,1
1396,88,15,8,1
1396,96,8,8,2
1396,99,3,8,2
1396,104,5,8,3
1396,118,14,8,1
1396,134,16,8,1
1396,143,9,8,0
1396,151,8,8,0
1396,159,8,8,0
1396,169,10,8,3
1396,176,7,8,0
1396,183,7,8,0
1396,189,6,8,3
1396,200,11,8,3
1396,209,9,8,1
1396,233,24,8,1
1396,240,7,8,0
1396,249,9,8,0
1397,10,10,9,0
1397,17,7,9,3
1397,27,10,9,0
1397,35,8,9,1
1397,49,14,9,1
1397,56,7,9,3
1397,64,8,9,0
1397,72,8,9,0
1397,79,7,9,3
1397,89,10,9,0
1397,102,13,9,3
1397,118,16,9,1
1397,134,16,9,1
1397,147,13,9,3
1397,151,4,9,2
1397,163,12,9,3
1397,168,5,9,3
1397,189,21,9,1
1397,197,8,9,2
1397,200,3,9,2
1397,209,9,9,0
1397,222,13,9,3
1397,236,14,9,1
1397,240,4,9,2
1397,248,8,9,1
1397,266,18,9,1
1397,274,8,9,0
1398,2,2,11.5,2
1398,12,10,11.5,2
1398,17,5,11.5,2
1398,23,6,11.5,3
1398,34,11,11.5,0
1398,47,13,11.5,0
1398,56,9,11.5,3
1398,59,3,11.5,2
1398,62,3,11.5,2
1398,69,7,11.5,3
1398,72,3,11.5,2
1398,89,17,11.5,3
1398,108,19,11.5,1
1398,118,10,11.5,0
1398,127,9,11.5,3
1398,133,6,11.5,3
1398,136,3,11.5,2
1398,150,14,11.5,3
1398,158,8,11.5,3
1398,162,4,11.5,2
1398,167,5,11.5,2
1398,169,2,11.5,2
1399,13,13,12,0
1399,27,14,12,0
1399,37,10,12,0
1399,52,15,12,3
1399,64,12,12,0
1399,75,11,12,0
1399,86,11,12,0
1399,98,12,12,0
1399,110,12,12,0
1399,124,14,12,0
1399,136,12,12,0
1399,149,13,12,0
1399,162,13,12,0
1399,174,12,12,0
1399,186,12,12,0
1399,199,13,12,0
1399,208,9,12,3
1399,222,14,12,0
1399,235,13,12,0
1400,1,1,9,2
1400,11,10,9,1
1400,27,16,9,1
1400,41,14,9,1
1400,51,10,9,0
1400,60,9,9,0
1400,71,11,9,3
1400,81,10,9,0
1400,91,10,9,0
1400,100,9,9,0
1400,113,13,9,3
1400,132,19,9,1
1400,140,8,9,1
1400,162,22,9,1
1400,171,9,9,0
1400,182,11,9,3
1400,191,9,9,0
1400,201,10,9,1
1400,220,19,9,1
1400,223,3,9,2
1400,231,8,9,0
1400,237,6,9,3
1401,17,17,16.5,0
1401,34,17,16.5,0
1401,53,19,16.5,0
1401,67,14,16.5,0
1401,88,21,16.5,3
1401,108,20,16.5,3
1401,123,15,16.5,0
1401,137,14,16.5,0
1401,155,18,16.5,0
1401,172,17,16.5,0
1401,190,18,16.5,0
1402,12,12,13,0
1402,27,15,13,0
1402,38,11,13,0
1402,52,14,13,0
1402,63,11,13,0
1402,76,13,13,0
1402,88,12,13,0
1402,101,13,13,0
1402,114,13,13,0
1402,125,11,13,0
1402,139,14,13,0
1402,154,15,13,0
1402,164,10,13,3
1402,176,12,13,0
1402,190,14,13,0
1402,203,13,13,0
1402,215,12,13,0
1402,229,14,13,0
1402,240,11,13,0
1402,253,13,13,0
1402,266,13,13,0
1403,17,17,11,1
1403,28,11,11,0
1403,39,11,11,0
1403,49,10,11,0
1403,57,8,11,3
1403,67,10,11,0
1403,80,13,11,0
1403,89,9,11,1
1403,109,20,11,1
1403,121,12,11,0
1403,132,11,11,0
1403,142,10,11,0
1403,151,9,11,0
1403,163,12,11,0
1403,170,7,11,3
1403,182,12,11,0
1403,191,9,11,0
1403,200,9,11,0
1403,209,9,11,0
1403,220,11,11,0
1403,229,9,11,0
1403,238,9,11,0
1404,13,13,13,0
1404,29,16,13,3
1404,47,18,13,3
1404,60,13,13,0
1404,74,14,13,0
1404,91,17,13,3
1404,105,14,13,0
1404,120,15,13,0
1404,135,15,13,0
1404,150,15,13,0
1404,165,15,13,0
1404,179,14,13,0
1404,194,15,13,0
1404,213,19,13,3
1404,225,12,13,0
1404,239,14,13,0
1404,249,10,13,3
1404,260,11,13,0
1405,22,22,12,1
1405,41,19,12,1
1405,43,2,12,2
1405,53,10,12,0
1405,69,16,12,3
1405,70,1,12,2
1405,103,33,12,1
1405,130,27,12,1
1405,138,8,12,3
1405,153,15,12,3
1405,161,8,12,3
1405,170,9,12,3
1405,188,18,12,3
1405,196,8,12,3
1405,207,11,12,0
1405,219,12,12,0
1405,236,17,12,3
1405,244,8,12,3
1405,259,15,12,3
1406,11,11,11,0
1406,22,11,11,0
1406,36,14,11,3
1406,44,8,11,3
1406,55,11,11,0
1406,66,11,11,0
1406,76,10,11,0
1406,87,11,11,0
1406,94,7,11,3
1406,107,13,11,0
1406,118,11,11,0
1406,129,11,11,1
1406,150,21,11,1
1406,158,8,11,3
1406,175,17,11,1
1406,186,11,11,0
1406,197,11,11,0
1406,208,11,11,0
1406,218,10,11,0
1406,227,9,11,0
1406,238,11,11,0
1406,249,11,11,1
1406,272,23,11,1
1406,284,12,11,0
1406,294,10,11,0
1407,14,14,13,0
1407,28,14,13,0
1407,42,14,13,0
1407,57,15,13,0
1407,69,12,13,0
1407,84,15,13,0
1407,98,14,13,0
1407,112,14,13,0
1407,126,14,13,0
1407,140,14,13,0
1407,154,14,13,0
1407,168,14,13,0
1407,181,13,13,0
1407,193,12,13,0
1407,208,15,13,0
1407,222,14,13,0
1407,236,14,13,0
1407,249,13,13,0
1407,262,13,13,0
1408,12,12,12,0
1408,25,13,12,0
1408,37,12,12,0
1408,50,13,12,1
1408,70,20,12,1
1408,83,13,12,0
1408,96,13,12,0
1408,109,13,12,0
1409,8,8,13,3
1409,15,7,13,3
1409,26,11,13,0
1409,35,9,13,3
1409,46,11,13,0
1409,56,10,13,3
1409,70,14,13,0
1409,84,14,13,0
1409,96,12,13,0
1409,106,10,13,3
1409,112,6,13,2
1409,126,14,13,0
1409,137,11,13,2
1409,138,1,13,2
1409,146,8,13,3
1409,158,12,13,0
1410,16,16,15,0
1410,30,14,15,0
1410,38,8,15,3
1410,52,14,15,0
1410,67,15,15,0
1410,81,14,15,0
1410,96,15,15,0
1410,110,14,15,0
1410,125,15,15,0
1410,140,15,15,0
1410,152,12,15,0
1410,168,16,15,0
1410,184,16,15,0
1410,197,13,15,0
1410,213,16,15,0
1410,227,14,15,0
1410,242,15,15,0
1410,256,14,15,0
1410,268,12,15,0
1411,19,19,11.5,1
1411,29,10,11.5,1
1411,48,19,11.5,1
1411,69,21,11.5,1
1411,78,9,11.5,3
1411,88,10,11.5,0
1411,98,10,11.5,0
1411,107,9,11.5,3
1411,119,12,11.5,0
1411,134,15,11.5,3
1411,151,17,11.5,3
1412,11,11,13,2
1412,12,1,13,2
1412,24,12,13,0
1412,37,13,13,0
1412,49,12,13,0
1412,62,13,13,0
1412,75,13,13,0
1412,87,12,13,0
1412,99,12,13,0
1412,111,12,13,0
1412,124,13,13,0
1412,136,12,13,0
1412,149,13,13,0
1412,162,13,13,0
1412,175,13,13,0
1412,188,13,13,0
1412,198,10,13,3
1412,210,12,13,0
1412,224,14,13,0
1412,237,13,13,0
1412,251,14,13,0
1412,264,13,13,0
1413,18,18,16,0
1413,34,16,16,0
1413,51,17,16,0
1413,68,17,16,0
1413,84,16,16,0
1413,99,15,16,0
1413,118,19,16,0
1413,135,17,16,0
1413,151,16,16,0
1413,168,17,16,0
1413,184,16,16,0
1413,200,16,16,0
1413,214,14,16,0
1413,231,17,16,0
1413,247,16,16,0
1413,265,18,16,0
1413,279,14,16,0
1414,12,12,13,0
1414,23,11,13,0
1414,36,13,13,0
1414,47,11,13,0
1414,58,11,13,0
1414,69,11,13,0
1414,84,15,13,0
1414,96,12,13,0
1414,110,14,13,0
1414,120,10,13,3
1414,132,12,13,0
1414,144,12,13,2
1414,147,3,13,2
1414,155,8,13,3
1414,166,11,13,0
1414,178,12,13,0
1414,189,11,13,0
1414,200,11,13,0
1414,213,13,13,0
1414,226,13,13,0
1414,243,17,13,3
1414,251,8,13,3
1415,29,29,16,1
1415,33,4,16,2
1415,47,14,16,2
1415,49,2,16,2
1415,79,30,16,1
1415,94,15,16,0
1415,110,16,16,2
1415,113,3,16,2
1415,126,13,16,0
1415,143,17,16,0
1415,163,20,16,3
1415,178,15,16,0
1415,193,15,16,0
1415,206,13,16,2
1415,211,5,16,2
1415,224,13,16,1
1415,256,32,16,1
1415,271,15,16,0
1416,10,10,9,0
1416,16,6,9,3
1416,26,10,9,2
1416,29,3,9,2
1416,35,6,9,3
1416,44,9,9,0
1416,54,10,9,0
1416,64,10,9,2
1416,66,2,9,2
1416,77,11,9,3
1416,90,13,9,3
1416,97,7,9,3
1416,104,7,9,3
1416,114,10,9,2
1416,116,2,9,2
1416,120,4,9,2
1416,130,10,9,0
1416,143,13,9,3
1416,157,14,9,1
1416,165,8,9,0
1416,172,7,9,3
1416,182,10,9,2
1416,183,1,9,2
1416,201,18,9,1
1416,217,16,9,1
1416,226,9,9,0
1416,234,8,9,1
1416,254,20,9,1
1416,257,3,9,2
1417,13,13,13,0
1417,24,11,13,0
1417,39,15,13,0
1417,53,14,13,0
1417,66,13,13,0
1417,79,13,13,0
1417,92,13,13,0
1417,103,11,13,0
1417,119,16,13,3
1417,131,12,13,0
1417,148,17,13,3
1417,160,12,13,0
1417,172,12,13,0
1417,185,13,13,0
1417,199,14,13,0
1417,211,12,13,0
1417,226,15,13,0
1417,238,12,13,0
1418,19,19,13,3
1418,30,11,13,0
1418,44,14,13,0
1418,52,8,13,3
1418,62,10,13,3
1418,73,11,13,0
1418,82,9,13,3
1418,92,10,13,3
1418,110,18,13,3
1418,115,5,13,2
1418,126,11,13,1
1418,152,26,13,1
1418,163,11,13,0
1418,173,10,13,3
1418,183,10,13,3
1418,186,3,13,2
1418,192,6,13,2
1418,203,11,13,0
1418,214,11,13,0
1418,225,11,13,0
1418,237,12,13,0
1418,244,7,13,3
1418,261,17,13,3
1418,271,10,13,3
1418,279,8,13,3
1419,11,11,13,0
1419,23,12,13,0
1419,37,14,13,2
1419,38,1,13,2
1419,45,7,13,3
1419,57,12,13,0
1419,66,9,13,3
1419,89,23,13,1
1419,102,13,13,0
1419,113,11,13,0
1419,127,14,13,0
1419,139,12,13,0
1419,150,11,13,0
1419,162,12,13,0
1419,172,10,13,3
1419,187,15,13,0
1419,198,11,13,0
1419,209,11,13,0
1419,221,12,13,0
1419,234,13,13,0
1419,244,10,13,3
1419,253,9,13,3
1420,14,14,14,0
1420,28,14,14,0
1420,43,15,14,0
1420,57,14,14,0
1420,71,14,14,0
1420,91,20,14,3
1420,103,12,14,0
1420,116,13,14,0
1420,132,16,14,0
1420,147,15,14,0
1420,159,12,14,0
1420,172,13,14,0
1420,186,14,14,0
1420,204,18,14,3
1420,219,15,14,0
1420,235,16,14,0
1421,8,8,11.5,3
1421,16,8,11.5,3
1421,28,12,11.5,0
1421,36,8,11.5,3
1421,44,8,11.5,3
1421,61,17,11.5,3
1421,72,11,11.5,0
1421,78,6,11.5,3
1421,87,9,11.5,3
1421,98,11,11.5,0
1421,106,8,11.5,3
1421,121,15,11.5,3
1421,131,10,11.5,0
1422,17,17,17,0
1422,29,12,17,3
1422,51,22,17,3
1422,65,14,17,0
1422,80,15,17,0
1422,96,16,17,0
1422,112,16,17,0
1422,130,18,17,0
1422,146,16,17,0
1422,162,16,17,0
1422,184,22,17,3
1422,198,14,17,1
1422,230,32,17,1
1422,243,13,17,3
1422,245,2,17,2
1422,260,15,17,0
1422,277,17,17,0
1422,294,17,17,0
1423,13,13,14,0
1423,27,14,14,0
1423,42,15,14,0
1423,59,17,14,3
1423,71,12,14,0
1423,86,15,14,0
1423,100,14,14,0
1423,112,12,14,0
1423,128,16,14,0
1423,141,13,14,0
1423,156,15,14,0
1423,170,14,14,0
1423,185,15,14,0
1423,200,15,14,0
1423,213,13,14,0
1423,225,12,14,0
1423,239,14,14,0
1423,252,13,14,0
1423,266,14,14,0
1424,15,15,16,0
1424,32,17,16,0
1424,47,15,16,0
1424,61,14,16,0
1424,77,16,16,0
1424,96,19,16,0
1424,112,16,16,0
1424,126,14,16,0
1424,140,14,16,0
1424,156,16,16,0
1424,171,15,16,0
1424,187,16,16,0
1424,202,15,16,0
1424,217,15,16,0
1424,233,16,16,0
1424,248,15,16,0
1424,262,14,16,0
1424,280,18,16,0
1424,297,17,16,0
1425,12,12,15,1
1425,42,30,15,1
1425,49,7,15,2
1425,66,17,15,2
1425,69,3,15,2
1425,79,10,15,3
1425,110,31,15,1
1425,122,12,15,0
1425,139,17,15,0
1425,151,12,15,0
1425,166,15,15,0
1425,182,16,15,0
1425,195,13,15,2
1425,197,2,15,2
1425,216,19,15,3
1425,225,9,15,3
1425,253,28,15,1
1426,11,11,13,0
1426,27,16,13,3
1426,37,10,13,3
1426,48,11,13,0
1426,60,12,13,0
1426,71,11,13,0
1426,82,11,13,0
1426,93,11,13,0
1426,104,11,13,0
1426,115,11,13,0
1426,127,12,13,0
1426,139,12,13,0
1426,151,12,13,0
1426,163,12,13,0
1426,175,12,13,0
1426,186,11,13,1
1426,214,28,13,1
1426,226,12,13,0
1426,237,11,13,0
1426,248,11,13,0
1427,6,6,8,3
1427,14,8,8,0
1427,22,8,8,0
1427,32,10,8,3
1427,40,8,8,2
1427,44,4,8,2
1427,54,10,8,3
1427,63,9,8,0
1427,68,5,8,3
1427,76,8,8,0
1427,83,7,8,0
1427,90,7,8,0
1427,99,9,8,0
1427,106,7,8,0
1427,111,5,8,3
1427,124,13,8,1
1427,130,6,8,3
1427,137,7,8,0
1427,145,8,8,0
1427,153,8,8,1
1427,168,15,8,1
1427,176,8,8,0
1427,183,7,8,0
1427,193,10,8,3
1427,198,5,8,3
1427,203,5,8,3
1427,214,11,8,3
1427,232,18,8,1
1427,247,15,8,1
1428,17,17,11,1
1428,30,13,11,0
1428,40,10,11,0
1428,47,7,11,3
1428,58,11,11,0
1428,69,11,11,0
1428,81,12,11,0
1428,90,9,11,0
1428,100,10,11,0
1428,111,11,11,0
1428,121,10,11,0
1429,9,9,13,3
1429,19,10,13,3
1429,22,3,13,2
1429,32,10,13,3
1429,43,11,13,0
1429,53,10,13,3
1429,62,9,13,3
1429,69,7,13,3
1429,76,7,13,3
1429,85,9,13,3
1429,91,6,13,2
1429,98,7,13,3
1429,107,9,13,3
1429,114,7,13,3
1429,129,15,13,0
1429,137,8,13,3
1429,145,8,13,3
1429,152,7,13,3
1429,160,8,13,3
1429,166,6,13,2
1429,175,9,13,3
1429,183,8,13,3
1429,190,7,13,3
1429,204,14,13,0
1429,213,9,13,3
1429,222,9,13,3
1429,231,9,13,3
1429,237,6,13,2
1429,244,7,13,3
1430,11,11,13,0
1430,21,10,13,3
1430,28,7,13,3
1430,37,9,13,3
1430,46,9,13,3
1430,57,11,13,0
1430,67,10,13,3
1430,77,10,13,3
1430,89,12,13,0
1430,101,12,13,0
1430,110,9,13,3
1430,120,10,13,3
1430,131,11,13,0
1430,142,11,13,0
1430,151,9,13,3
1430,162,11,13,0
1430,173,11,13,0
1430,185,12,13,0
1430,198,13,13,0
1430,210,12,13,0
1430,220,10,13,3
1430,231,11,13,0
1430,242,11,13,0
1430,253,11,13,0
1431,10,10,8,3
1431,18,8,8,0
1431,23,5,8,3
1431,26,3,8,2
1431,35,9,8,0
1431,42,7,8,0
1431,53,11,8,3
1431,67,14,8,1
1431,91,24,8,1
1431,107,16,8,1
1431,116,9,8,0
1431,123,7,8,1
1431,141,18,8,1
1431,149,8,8,1
1431,165,16,8,1
1431,174,9,8,0
1431,179,5,8,3
1431,191,12,8,3
1431,200,9,8,0
1431,206,6,8,3
1431,212,6,8,3
1431,223,11,8,3
1431,226,3,8,2
1431,230,4,8,2
1431,241,11,8,3
1431,249,8,8,0
1431,258,9,8,0
1431,263,5,8,3
1432,2,2,14,2
1432,14,12,14,0
1432,27,13,14,1
1432,52,25,14,1
1432,66,14,14,0
1432,82,16,14,0
1432,91,9,14,3
1432,97,6,14,2
1432,104,7,14,2
1432,107,3,14,2
1432,111,4,14,2
1432,182,71,14,1
1432,206,24,14,1
1432,241,35,14,1
1433,11,11,11,1
1433,35,24,11,1
1433,45,10,11,0
1433,56,11,11,0
1433,68,12,11,0
1433,75,7,11,3
1433,95,20,11,1
1433,105,10,11,0
1433,115,10,11,0
1433,124,9,11,0
1433,134,10,11,0
1433,147,13,11,0
1433,155,8,11,3
1433,164,9,11,0
1433,175,11,11,0
1433,187,12,11,0
1433,194,7,11,3
1433,199,5,11,2
1433,206,7,11,3
1433,218,12,11,1
1433,239,21,11,1
1434,7,7,13,3
1434,22,15,13,0
1434,32,10,13,3
1434,46,14,13,0
1434,56,10,13,3
1434,62,6,13,2
1434,75,13,13,0
1434,84,9,13,3
1434,99,15,13,0
1434,108,9,13,3
1434,112,4,13,2
1434,121,9,13,3
1434,129,8,13,3
1434,135,6,13,2
1434,149,14,13,0
1435,11,11,11,0
1435,20,9,11,1
1435,38,18,11,1
1435,40,2,11,2
1435,45,5,11,2
1435,55,10,11,0
1435,63,8,11,3
1435,72,9,11,2
1435,75,3,11,2
1435,86,11,11,0
1435,97,11,11,1
1435,126,29,11,1
1435,148,22,11,1
1435,156,8,11,3
1435,158,2,11,2
1435,169,11,11,0
1435,180,11,11,0
1435,191,11,11,0
1435,201,10,11,0
1435,213,12,11,0
1435,221,8,11,3
1435,230,9,11,0
1435,240,10,11,0
1435,253,13,11,0
1435,263,10,11,0
1436,14,14,14,0
1436,26,12,14,0
1436,39,13,14,0
1436,53,14,14,0
1436,68,15,14,2
1436,75,7,14,2
1436,96,21,14,3
1436,109,13,14,0
1436,123,14,14,0
1436,136,13,14,0
1436,147,11,14,3
1436,164,17,14,3
1436,176,12,14,0
1436,192,16,14,0
1436,207,15,14,0
1436,220,13,14,0
1436,233,13,14,0
1436,246,13,14,0
1436,260,14,14,0
1437,11,11,11.5,0
1437,22,11,11.5,0
1437,33,11,11.5,0
1437,45,12,11.5,0
1437,57,12,11.5,0
1437,68,11,11.5,0
1437,77,9,11.5,3
1437,91,14,11.5,3
1437,102,11,11.5,0
1437,110,8,11.5,3
1437,117,7,11.5,3
1437,123,6,11.5,3
1437,140,17,11.5,3
1437,153,13,11.5,0
1437,166,13,11.5,0
1437,180,14,11.5,3
1438,12,12,16,3
1438,48,36,16,1
1438,61,13,16,0
1438,78,17,16,0
1438,90,12,16,3
1438,109,19,16,0
1438,125,16,16,0
1438,139,14,16,0
1438,152,13,16,0
1438,168,16,16,0
1438,184,16,16,0
1438,201,17,16,0
1438,216,15,16,1
1438,250,34,16,1
1439,4,4,10,2
1439,10,6,10,3
1439,21,11,10,2
1439,23,2,10,2
1439,28,5,10,2
1439,45,17,10,1
1439,55,10,10,1
1439,81,26,10,1
1439,98,17,10,1
1439,111,13,10,3
1439,114,3,10,2
1439,129,15,10,3
1439,138,9,10,0
1439,149,11,10,1
1439,170,21,10,1
1439,172,2,10,2
1439,179,7,10,3
1439,202,23,10,1
1439,212,10,10,0
1439,219,7,10,3
1439,221,2,10,2
1439,237,16,10,1
1439,241,4,10,2
1439,253,12,10,0
1440,15,15,13,2
1440,20,5,13,2
1440,27,7,13,3
1440,36,9,13,3
1440,42,6,13,2
1440,59,17,13,3
1441,12,12,13,0
1441,31,19,13,3
1441,47,16,13,3
1441,58,11,13,0
1441,77,19,13,3
1441,94,17,13,3
1441,110,16,13,3
1441,148,38,13,1
1441,152,4,13,2
1441,174,22,13,1
1441,187,13,13,0
1441,205,18,13,3
1441,220,15,13,2
1441,224,4,13,2
1441,247,23,13,1
1442,26,26,13,1
1442,38,12,13,0
1442,54,16,13,3
1442,69,15,13,0
1442,84,15,13,0
1442,98,14,13,0
1442,112,14,13,0
1442,128,16,13,3
1442,141,13,13,0
1442,157,16,13,3
1442,170,13,13,0
1442,187,17,13,3
1442,197,10,13,3
1442,211,14,13,0
1442,224,13,13,0
1442,240,16,13,3
1442,254,14,13,0
